Id,MeasurementType,Projection,Distance,WayLength,HeightDifference,HeightMax,Bearing,Slope,DipAngle,DipAzimuth,StrikeAzimuth,SurfaceId,GroupName,BillboardText,Color,Thickness,x,y,z
554a0b8d-a73e-42a8-9c2f-964d66ac16ac,Polyline,ViewPoint,2.39080717048002,2.58019830241771,0.221755054779351,3394169.02018068,123.864677514272,-1.90983742634626,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376379.62179082,-325161.594108423,-121297.865403069
4f40cd8a-2a5e-4e7a-973b-08e62420e63d,Polyline,ViewPoint,2.65341754187477,3.06315034979627,0.0763614536263049,3394169.22322271,122.897221438014,1.85598015820728,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376379.91483896,-325161.465704504,-121297.747121558
40d6c0d4-cd05-40de-9dad-a89765e6ba30,Polyline,ViewPoint,1.52898825448581,1.79534731018112,0.34650923544541,3394169.54943226,118.145189170944,-9.24951852748339,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376380.4470323,-325157.910647224,-121297.832722103
74aa5f3e-1b68-4127-8091-8a9d45325072,Polyline,ViewPoint,2.38520307859675,2.91904040819953,0.48231643345207,3394168.25969339,141.208345689095,-9.87067825340381,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376379.18137599,-325155.740468088,-121300.890586269
290458e2-eab4-40e9-8695-3ccd3176bcd5,Polyline,ViewPoint,2.0735432581994,3.0334158311818,0.260297470260412,3394168.38376378,141.677224030262,-5.44006695456967,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376379.31222674,-325156.858654768,-121300.825974621
a3065a8c-04e5-4512-a72c-7bc17f1e0466,Polyline,ViewPoint,1.4388565657001,1.53326082990518,0.177316676359624,3394170.03934539,91.8044815304601,12.5179944734641,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376381.31556384,-325155.009475493,-121297.503454296
40f5d82f-e272-4234-a1f7-f6c26a7ad0f1,Polyline,ViewPoint,2.18193033152685,2.31122167985065,0.0970877949148417,3394169.64168086,91.1223151630357,8.01188760426011,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376380.90205715,-325155.367564535,-121298.032940848
ccc3c32f-e80f-47ac-8aac-df4a59aa6f03,Polyline,ViewPoint,1.58563473380927,1.67833169114036,0.0632692403160036,3394168.99136857,92.9648570095239,7.67663816847096,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376380.27920572,-325154.735536841,-121299.362172193
e184a2d6-8515-4f2f-bb80-adfac2a72711,Polyline,ViewPoint,1.2460788788973,1.319427186746,0.0757734817452729,3394168.58066478,91.3953609327312,8.93829816398801,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376379.8468021,-325154.576047203,-121300.158976879
727a5fa7-8b46-4c77-80d4-d358f1d8bfb5,Polyline,ViewPoint,3.0056175681032,3.12310780508664,0.248091975226998,3394171.54013839,94.195879570616,0.597917880163673,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376382.27450106,-325161.703839926,-121294.261114306
